"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"kel",0.0397420049489475,5.82464060090703,0.571672875181447,0.576368775803958,0.727200939088693,-7.2896582098374
"CG32488",0.0463680446944839,4.49407420607256,0.571480177232374,0.576495906279027,0.727301126795726,-7.2004307337247
"CapaR",0.0775017500185282,1.51281296527238,0.571146885917066,0.576715826331647,0.727470825327744,-6.62913129712995
"Smyd5",0.0432484855743387,2.95031854330915,0.57106044332184,0.576772872053293,0.727470825327744,-6.96842880889469
"Dpm2",-1.7321667735914,0.875528956045007,-0.576501082569205,0.576773620894694,0.727470825327744,-6.53508297597474
"CG12253",0.0940274260705981,1.14345064493021,0.570723028938742,0.576995568780111,0.727682189427296,-6.53833772755132
"CG1722",-0.0520230550392037,5.18317167337804,-0.570660722096635,0.577036696799795,0.727682189427296,-7.2591817897742
"CG32857",-2.21551541387983,-0.645788471046806,-0.575804478880135,0.577226949635576,0.727861882545604,-6.0168273707294
"CG4970",-0.0532040670172376,5.4158559225542,-0.570122860720641,0.57739179639626,0.72800951245793,-7.27292359747153
"CG11755",0.0849375877014963,1.15863518172425,0.569524893945002,0.577786711677262,0.728447006779135,-6.54409764221324
"CG33223",-0.0749818959154103,3.93382635183464,-0.569452739229482,0.577834374340746,0.728447006779135,-7.14027917280569
"CG30467",0.0554235604829844,3.07177586134938,0.569351988080074,0.577900930148903,0.72847065140358,-6.9933540480585
"Lsd-1",0.0639135610770056,7.73971394943399,0.569224257879156,0.577985313951588,0.728516763263767,-7.2811339748678
"asRNA:CR45778",-0.0778080732377876,1.58574463592535,-0.568936737070572,0.5781752854553,0.72869594362709,-6.65248863046763
"CG8160",0.252182093580911,1.02477743580425,0.571143985185456,0.578343127897403,0.728836123715152,-6.50232037280245
"fd3F",-0.140454334181971,-0.478097982553817,-0.568623693340982,0.578382157494163,0.728836123715152,-6.11874792371195
"lncRNA:CR44940",0.277921346888044,-1.01207398936656,0.568720775108885,0.578493925606804,0.728916695018412,-5.95309893858141
"lncRNA:CR43907",-0.14074838534178,-0.615397935441622,-0.567957050803001,0.57882283036766,0.729270827943381,-6.08955154117103
"CG32100",-0.0361656374963262,4.34533188206344,-0.567650936149465,0.579025240819617,0.729465542704056,-7.18796599033112
"CG10097",-0.0677449339614717,8.14974718225664,-0.567077452968211,0.579429527519987,0.729914531278278,-7.26674174045368
"CG6333",0.0441856453274915,4.49554066151592,0.566834500198495,0.579565268031689,0.730025182643437,-7.20626809903833
"CCHa2-R",0.0802183514044954,1.21708203160912,0.565754403307188,0.580280094161204,0.730861397055621,-6.55974917016756
"lsn",0.0518683292699125,3.49475021242301,0.565672774965668,0.580334135745493,0.730861397055621,-7.07108688755525
"Ptpmeg2",0.0320602844051093,6.83037082399912,0.565614063384226,0.580373007031964,0.730861397055621,-7.30444261803262
"Nup160",-0.0369097215175312,5.46430493314472,-0.565090141885826,0.580719940507478,0.731237866093858,-7.27887844377757
"CG32176",0.0387337406345787,4.12712127586371,0.564932645918761,0.580824253145206,0.731305071199686,-7.16321337646456
"Ing3",0.0497363943301132,4.72832409991067,0.564864660943588,0.580869283915498,0.731305071199686,-7.2262799513138
"Pka-C1",0.0398088594189513,8.112197604455,0.56472692559215,0.5809605203396,0.731331841978032,-7.27063828721094
"CG31141",-0.0534227446995084,5.4073631117658,-0.56468767261718,0.580986523020212,0.731331841978032,-7.27723948876293
"uex",-0.0350993418755121,5.57955600461557,-0.564454486234884,0.581141007082036,0.731375123624209,-7.28373992852804
"Elp2",-0.0630659846719514,2.64888718403303,-0.56427062308668,0.58126282990952,0.731375123624209,-6.91250698040676
"mdg1{}885",0.681608363886668,-2.53098539506104,0.567202422908425,0.581292720001924,0.731375123624209,-5.67042188023113
"Ufm1",0.074738235235865,3.60494232059786,0.564201112889276,0.581308888961204,0.731375123624209,-7.09470440494105
"cona",0.0476027377865362,4.00935617082602,0.564198017057978,0.581310940374022,0.731375123624209,-7.14983680154091
"Cad96Cb",0.221058308862143,-1.01862264429018,0.564114235842641,0.581366458343124,0.731375123624209,-5.96109804573551
"tyf",-0.0375944398912672,6.683451010872,-0.564060914908158,0.581401793110823,0.731375123624209,-7.30638078423211
"asRNA:CR42738",0.189745696816093,-1.52572093166083,0.564056330917092,0.581404830886305,0.731375123624209,-5.85767097096076
"CG44774",-0.0381501449657744,8.92554973849369,-0.563776347032044,0.581590389624891,0.731548162585287,-7.23977057645022
"lok",-0.0545972239655646,2.49576176929101,-0.563535025901885,0.581750349298247,0.731688976091878,-6.88004744417294
"Afg3l2",0.0342417256161423,7.29022436599752,0.563348051151094,0.581874301134852,0.731784481704501,-7.2970591822376
"Prosbeta4R1",-0.0575046318304325,3.59901622027377,-0.562917171927692,0.582159997449205,0.731871310250687,-7.09400675390909
"alpha-Est1",0.0348998816807048,4.96009872662219,0.562912913435154,0.582162821422909,0.731871310250687,-7.24677698822383
"neur",-0.0401385603817005,4.49336378635841,-0.562865708850006,0.582194125112315,0.731871310250687,-7.20649361502488
"Pnn",0.057149415845864,2.6054827879294,0.562850052228541,0.582204507982703,0.731871310250687,-6.90061453971431
"CG12698",0.0509250210462176,4.47582424685543,0.562834465117486,0.582214844851568,0.731871310250687,-7.20723875016724
"CG2336",-0.0612439770816331,4.97091810108125,-0.562809380024797,0.582231480674496,0.731871310250687,-7.25011523340019
"CG31674",-0.0600253211058854,2.60011770705998,-0.562554753415907,0.582400356752371,0.732023211291227,-6.8957980345344
"lncRNA:CR43826",0.100669867964815,0.192705521828397,0.56241784985863,0.582491165803125,0.732076972360187,-6.28893096906634
"Pgm2a",-0.0386300170718822,8.49718786485053,-0.56206676644955,0.582724075232452,0.732289882201637,-7.2576523245642
"CG33493",0.0535583013344262,5.2607335408974,0.561998366500659,0.582769457493608,0.732289882201637,-7.26788148852914
"RhoU",-0.0454014079612544,2.99916894639264,-0.561935548150799,0.58281113806233,0.732289882201637,-6.98189335433695
"asRNA:CR44029",0.0464962963005531,3.36259275346165,0.561803783458685,0.582898570182862,0.732289882201637,-7.05164678912081
"CG10208",0.0404930901795537,3.65803692642732,0.561800386656373,0.582900824211815,0.732289882201637,-7.09828744441242
"CG12645",0.0785216949943462,2.30052019952784,0.561613265833952,0.583024999637396,0.732313868518193,-6.83536017773943
"Ibf1",0.0867448403124602,1.46099377737929,0.56143030570536,0.583146427186928,0.732313868518193,-6.62964210872749
"CG7530",-0.0337823779178873,5.96260143268969,-0.561347396032257,0.583201457236193,0.732313868518193,-7.29987537220822
"CG14740",0.0536552775977328,6.45882810994825,0.561318789336248,0.583220445122682,0.732313868518193,-7.30800518468172
"G2{}340",0.461501812482753,2.6775916632528,0.566370583327514,0.583242058909517,0.732313868518193,-6.87704595411137
"Taf11",0.0640731259549066,2.95257761838689,0.561217039224099,0.583287985028585,0.732313868518193,-6.97307516720355
"BomS1",0.185640054609284,5.80503316375647,0.565476223216608,0.583301527781697,0.732313868518193,-7.29115055487274
"asRNA:bsAS",-0.104976781976075,0.912444661129579,-0.561192410133256,0.583304333985718,0.732313868518193,-6.47760197362937
"Clp",0.0506678665415123,1.91667095831482,0.561099239407068,0.583366183483676,0.732331189150842,-6.74242385120644
"CG14892",-0.149868076241872,-0.644036410358296,-0.560984201665043,0.583442553625586,0.732366733980226,-6.05865182802336
"eff",-0.0479990770303224,9.69172013741245,-0.560311165560306,0.583889465668913,0.732867357667125,-7.21122969922784
"MED11",0.0488966278292708,3.11564635741237,0.560025893815844,0.584078946167156,0.733044810968249,-7.00930345451449
"CG14354",0.0419246896443683,4.04572071412971,0.55993338843847,0.584140396017618,0.733061564172307,-7.16009239832119
"Alg1",0.0356213840286397,4.68563404455641,0.559756279152336,0.584258056194057,0.73314884943577,-7.22692097044042
"Pal1",-0.0251701180822829,6.33044194091184,-0.559537830319483,0.584403196560957,0.733270600657746,-7.30776572114775
"Jon66Cii",-0.285712048571668,-1.87484211113207,-0.559371271225802,0.584513873159645,0.733349092529266,-5.80270004622787
"CG34179",0.943340870383067,1.10168117598357,0.564371346710756,0.584680515600356,0.733493393779033,-6.55962528195065
"CG8701",0.0586970270441645,10.0862401005292,0.559019993846849,0.584747328316928,0.733493393779033,-7.19349710074014
"Prosbeta3",0.0499702043239789,6.55321858816495,0.558980954308863,0.584773276536434,0.733493393779033,-7.30956539031204
"babo",-0.0376525270003828,5.6987968883941,-0.558871829180617,0.584845811347802,0.733524003369311,-7.29207437100293
"frogger{}558",-0.268281243279085,-1.52172706749847,-0.55853491794526,0.585069783420423,0.733744527594408,-5.88141560804038
"Polr3I",-0.0738963175733207,1.70094722042892,-0.558335938689792,0.585202081706927,0.733850055559415,-6.6855555998201
"rover{}6574",-0.152181395318332,1.77284532099166,-0.55935108079234,0.585263293642921,0.733866430403005,-6.72464053486565
"htt",-0.0359158156822223,5.76586098765263,-0.557602331708129,0.585689978769992,0.734341034673359,-7.29557761680763
"CG3491",-0.0343584207814365,4.46783388926703,-0.557359538149344,0.585851498547982,0.734483122562623,-7.20870718738136
"RhoGEF3",-0.034159253060368,7.86111412342532,-0.55723676720877,0.585933181317348,0.734516873909501,-7.28312742420388
"pre-mod(mdg4)-K",-1.32923830881792,-2.07322671203358,-0.562054864107564,0.585974813188433,0.734516873909501,-5.70607878607311
"fs(1)h",0.0500074229275783,7.30809368047615,0.557059425025508,0.586051182113792,0.734552184835447,-7.30054142086268
"IM18",0.382423636504293,4.19235917555123,0.561956176309004,0.586192023577588,0.734668292707438,-7.18300415067562
"Cdc23",-0.0503692220481946,4.58448934465341,-0.556504356797409,0.586420594958611,0.73489432342482,-7.21901800918292
"Mkp3",-0.0380732015603677,5.29023017642694,-0.55622808927322,0.586604502972912,0.735064350049924,-7.27361520328147
"Nopp140",0.0351332369549675,4.66368189997886,0.556129272215469,0.586670291501939,0.735086347322992,-7.22567021814655
"CG5815",-0.0421562691500373,3.4557920957059,-0.556013983100081,0.586747051266732,0.735122086591992,-7.07093702904564
"CG32440",0.0593226716281236,6.74679447485739,0.555597244508593,0.587024559768667,0.735409312854458,-7.31105627530073
"CG11698",-0.0610355536049904,2.56528651090534,-0.555311966365062,0.587214566838299,0.735586881359171,-6.90058829961888
"X{}RR48406",0.697362814011474,-2.42017993046479,0.558087896143033,0.587280734423234,0.735609303247316,-5.63446793007471
"Peritrophin-15a",-0.116587374658156,4.8674389108402,-0.557255773929007,0.58747340453092,0.735790161493362,-7.24041122665546
"dar1",0.0729287677112248,2.09419714005589,0.554700469709248,0.587621955140974,0.735915736407958,-6.77585549721625
"B52",0.0361721772490172,7.09276358208951,0.554488631056297,0.587763119006462,0.735971426984198,-7.30712283604188
"tal-1A",-1.58754848504308,-2.65661063396881,-0.559367788563739,0.587831795148469,0.735971426984198,-5.67511371288077
"lncRNA:CR44684",0.141819630032044,-0.629663689470237,0.554337515107915,0.587863829424898,0.735971426984198,-6.07756376076098
"CG30432",0.0545509404500931,3.32615333516622,0.554304434352372,0.587885877096857,0.735971426984198,-7.0522820053896
"Stalker{}RR48342",-0.182086231949676,-0.617997272916174,-0.554249658636492,0.587922384963389,0.735971426984198,-6.08469170316983
"CR43211",-0.779498261519879,-3.45602922471259,-0.557043814069497,0.587956176084817,0.735971426984198,-5.53066955064383
"Daao1",-0.0590424495585308,5.47277854059233,-0.554067458544001,0.588043829183141,0.736020692900055,-7.2860471470818
"CG46399",-0.0710978653154495,2.59788092119378,-0.553900502686472,0.588155123735471,0.736071205133537,-6.90387028705405
"VhaM9.7-b",-0.0528740622453948,6.59783982201654,-0.553844602592169,0.588192389742196,0.736071205133537,-7.31254086049329
"CG12236",0.0524790846521308,3.7089287885722,0.553789565140726,0.588229081845233,0.736071205133537,-7.11150577589411
"stg",0.0753843972200557,1.16673080240184,0.553699427106481,0.588289177165389,0.736085965517285,-6.55486242564639
"CG31759",0.0616162520769871,3.08781550797113,0.552757078996177,0.58891763171697,0.736811814084773,-7.00905104488262
"CIAPIN1",0.0366061790594983,4.98031265815839,0.552544038595173,0.589059756487406,0.736929132233465,-7.25460501243901
"asRNA:CR46081",-0.102525639872962,0.340222921489234,-0.552367067964467,0.589177831503342,0.737016346721738,-6.32074180324858
"Syx17",-0.038248649205184,4.50029484488152,-0.552066506479086,0.589378394184093,0.737206724176427,-7.21296023383739
"CG6066",0.0469232121813569,2.27656697242781,0.551763766446199,0.589580445832504,0.737398932662073,-6.83617473543937
"CG12112",0.0976458007106706,1.92533277420471,0.551592588637974,0.589694707216593,0.737481317740101,-6.75081256898554
"CG13337",0.0558060420017415,7.63180009728524,0.551334501996198,0.589867001708912,0.73763626044505,-7.29408431570194
"CG17883",-0.0706696083286512,4.67826375764492,-0.551207687199848,0.590041110329838,0.737793446129531,-7.23323254085002
"CG14891",-0.0505458262853216,5.03718212666709,-0.550530667860662,0.590403792965234,0.738186381556335,-7.2609576595375
"SteXh:CG42398",-0.161118227013986,-1.35717944540881,-0.550434166661328,0.590468252101298,0.738206411978982,-5.92167520503982
"ERp44",-0.0308638161969836,5.98916656265279,-0.550139185800552,0.590665310348589,0.73836244135723,-7.30732400177433
"Polr2J",0.0589422048387248,2.86797982405082,0.550102301068306,0.590689953085784,0.73836244135723,-6.96928373282131
"Ubi-p63E",0.0379725539590303,10.3870794138871,0.54970696999616,0.59095410717094,0.73861177894897,-7.18598191348803
"lncRNA:CR42767",0.0388820724079114,7.47638006862214,0.54960887068269,0.591019664923569,0.73861177894897,-7.29983942894244
"3S18{}5563",1.17413182020456,1.35538005668629,0.554726304763137,0.591034819178655,0.73861177894897,-6.49776008183847
"CG14718",-0.0366056641368105,8.78802451903461,-0.549414719322525,0.59114942319792,0.738694425183364,-7.25359056320684
"CG30177",-0.0622566176741244,5.12145836733802,-0.549178307471015,0.591307445242531,0.738831308149231,-7.26871637576037
"shv",0.0357961622289946,4.74942550006291,0.549084806673653,0.591369948832758,0.738848829333599,-7.2390944352691
"Dus4",0.0591261775586072,1.79624989010936,0.548806825830427,0.591555793846066,0.739020435954918,-6.72347573108472
"CG12857",-0.0621750762640683,4.54603298082568,-0.548481126969292,0.591773578687236,0.739231913048646,-7.22328417082547
"Rab8",-0.0417167524981143,6.96981531418542,-0.5481228779828,0.592013175873725,0.739470600796293,-7.31309633333956
"CG31115",0.0453443915967292,4.95321196006468,0.548011769156535,0.592087495554753,0.739502821853339,-7.25685127493814
"CG9356",-0.0325613089047118,4.89989501356132,-0.547842419892263,0.592200780853669,0.739555679279636,-7.25186150391556
"BomT1",0.146257216548466,1.05324018045838,0.54792763536333,0.592232602701974,0.739555679279636,-6.50829754025614
"CG14118",-0.115660970129427,-0.0120677383802968,-0.547730884314777,0.592275398005771,0.739555679279636,-6.22393472031105
"sra",-0.0358841480321191,7.05588116893969,-0.547515944189865,0.592419206131264,0.739674643735905,-7.31188954045051
"zf30C",-0.0371745346484935,4.58203452551786,-0.547410972733373,0.592489444918212,0.739701740030601,-7.22435255001954
"lncRNA:CR43264",0.131785091327816,3.25428730623606,0.549070987685487,0.592688102467912,0.739889144955027,-7.0468483682979
"CG7407",0.0733637895120733,2.73546430919638,0.546831202786354,0.59287745832676,0.74004399384264,-6.94374201685094
"1360{}6331",-0.119829834250668,0.752656693112801,-0.546783689082997,0.592909262783375,0.74004399384264,-6.44981804960035
"Blos2",0.0603384950903285,2.37786713065354,0.546616729841323,0.59302102789098,0.740122878147452,-6.85314736362504
"Tektin-C",0.0571696428664096,6.43881850158148,0.546286822426788,0.593241904456524,0.740332112333402,-7.31636411471987
"CG7737",-0.081844556784732,2.39256443826658,-0.546221217638711,0.593285832541197,0.740332112333402,-6.86329069135876
"mRpS34",0.0530496808727561,3.2418357271049,0.545994240356506,0.593437826204017,0.740428637643278,-7.04465255958377
"lncRNA:CR45048",0.142290108182147,1.04935055227975,0.546078163200385,0.593460354908966,0.740428637643278,-6.52742358600837
"lncRNA:CR43660",0.157888395119077,-0.21822622099594,0.545856274436335,0.593530223710265,0.740431933196302,-6.19999094111758
"CG11634",-0.04712259907624,4.49775042716949,-0.545780496141072,0.593580976486882,0.740431933196302,-7.21932506024051
"Mettl14",0.0667891175021313,2.29924549537929,0.545702957766198,0.593632910359637,0.740431933196302,-6.85104921283824
"alphaTub85E",-0.0566834965400142,5.05796312003053,-0.545666491828378,0.593657335415067,0.740431933196302,-7.26493478900236
